Mto_TC,SUELDO_ESTIMADO,EDAD,ANTIGUEDAD_MES,MARCA,Nombre_territorio,REGION,SEXO,SEGMENTO,FLAG_LIMA_PROVINCIA,FLAG_UNICEF,FLAG_SS
10000,910.0,39.0,237.0,Visa,T.CALLAO SAN MIGUEL,LIMA ESTE,F,CLASICO,1.0,1,0
45000,19100.0,37.0,117.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,VIP,1.0,0,0
38500,5000.0,51.0,238.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,VIP,1.0,0,0
2000,2844.33,31.0,22.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,CLASICO,1.0,0,0
700,2974.0,65.0,307.0,Visa,T.LIMA RESIDENCIAL,LIMA ESTE,F,CLASICO,1.0,0,0
900,1450.22,33.0,20.0,Visa,T.LIMA SUR,LIMA CENTRO,M,CLASICO,1.0,0,0
700,525.0,58.0,210.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
20000,525.0,72.0,224.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,CLASICO,1.0,0,0
2000,,24.0,1.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,BAJO VALOR,1.0,0,0
2000,,43.0,141.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,M,CLASICO,1.0,0,0
10000,770.0,29.0,69.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
2000,2590.0,39.0,196.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,CLASICO,1.0,0,0
2000,2029.33,31.0,64.0,Visa,T.LIMA RESIDENCIAL,LIMA ESTE,F,CLASICO,1.0,0,1
3300,3329.67,27.0,195.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,M,CLASICO,1.0,0,0
6800,1384.89,25.0,15.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,BAJO VALOR,1.0,0,0
8500,1573.13,31.0,56.0,Visa,T.LIMA CENTRO,ORIENTE,F,CLASICO,0.0,0,0
14000,11934.5,33.0,92.0,Visa,T.LIMA CENTRO,LIMA MODERNA,M,CLASICO,1.0,0,0
700,928.0,40.0,63.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,Micro empresa,1.0,0,0
22500,2380.0,29.0,56.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
1000,1586.125,59.0,80.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
700,1468.75,26.0,81.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
1000,1152.56,21.0,44.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
13500,5008.0,47.0,103.0,Visa,T.LIMA SUR,SUR,M,CLASICO,0.0,0,0
6700,1605.625,27.0,35.0,Visa,T.LIMA SUR,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,2968.625,30.0,1.0,Visa,T.LINCE,LIMA MODERNA,F,BAJO VALOR,1.0,1,0
800,2471.75,26.0,94.0,Visa,T.LINCE,LIMA MODERNA,M,CLASICO,1.0,0,0
5900,1337.5,33.0,126.0,Visa,T.LINCE,LIMA ESTE,M,CLASICO,1.0,0,0
2000,1213.375,24.0,1.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
17000,708.0,63.0,250.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,F,VIP,1.0,0,0
20000,7636.0,40.0,254.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,CLASICO,1.0,0,0
5200,870.0,40.0,96.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
13500,2126.0,29.0,83.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
33500,149.0,35.0,101.0,Visa,T.LINCE,LIMA NORTE,M,VIP,1.0,0,0
2000,1050.0,56.0,1.0,Visa,T.LINCE,LIMA CENTRO,F,BAJO VALOR,1.0,0,0
1700,3150.0,49.0,136.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,Micro empresa,1.0,0,0
12000,1700.0,40.0,87.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,CLASICO,1.0,0,0
4000,,,8.0,Visa,T.LINCE,,,BAJO VALOR,,0,0
700,,26.0,3.0,Visa,T.LIMA SUR,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
5100,1147.78,26.0,11.0,Visa,T.LIMA SUR,LIMA MODERNA,M,BAJO VALOR,1.0,0,0
14000,2301.0,38.0,146.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
1000,,40.0,1.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,Micro empresa,1.0,0,0
5600,1039.67,21.0,21.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,M,BAJO VALOR,1.0,0,0
38000,1103.0,59.0,132.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
1000,808.0,37.0,111.0,Visa,T.MIRAFLORES S.BORJA,LIMA SUR,M,BAJO VALOR,1.0,0,0
700,1452.0,26.0,30.0,Visa,T.MIRAFLORES S.BORJA,NORTE,M,BAJO VALOR,0.0,0,0
700,,34.0,1.0,Visa,T.MIRAFLORES S.BORJA,LIMA ESTE,F,BAJO VALOR,1.0,0,0
20000,945.0,62.0,,Visa,T.LIMA CENTRO,LIMA CENTRO,M,,1.0,0,0
6000,7025.33,27.0,4.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,BAJO VALOR,1.0,0,0
9100,525.0,53.0,127.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,Micro empresa,1.0,0,0
12500,1019.0,53.0,59.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
14000,291.0,76.0,146.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,BAJO VALOR,1.0,0,0
2000,1508.44,45.0,100.0,Visa,T.LINCE,CALLAO,M,CLASICO,1.0,0,0
5000,4983.0,47.0,252.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
7300,2482.78,60.0,48.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
8000,5122.0,36.0,122.0,Visa,T.CALLAO SAN MIGUEL,LIMA ESTE,M,CLASICO,1.0,0,0
2000,1549.125,41.0,1.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,F,BAJO VALOR,1.0,0,0
1000,245.0,56.0,159.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,F,BAJO VALOR,1.0,0,0
1000,481.0,54.0,106.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,F,CLASICO,1.0,0,0
700,971.75,20.0,15.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,BAJO VALOR,1.0,0,0
20000,3883.22,42.0,214.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,CLASICO,1.0,0,0
1000,1138.375,36.0,18.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,F,CLASICO,1.0,0,0
700,3125.25,48.0,71.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,F,CLASICO,1.0,0,0
28500,5208.0,44.0,153.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,F,CLASICO,1.0,0,0
5400,1840.5,34.0,,Visa,T.LINCE,LIMA CENTRO,F,,1.0,0,0
1000,5221.13,45.0,210.0,Visa,T.LINCE,LIMA CENTRO,M,CLASICO,1.0,0,0
10000,722.5,29.0,77.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
6100,1149.75,32.0,15.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,BAJO VALOR,1.0,0,0
3000,2179.5,46.0,97.0,Visa,T.LIMA CENTRO,LIMA NORTE,F,CLASICO,1.0,0,0
5000,700.0,42.0,221.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
12000,3360.0,36.0,79.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,CLASICO,1.0,0,0
1000,1917.89,54.0,23.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,1
800,858.0,54.0,238.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,F,CLASICO,1.0,0,0
7900,1151.0,49.0,93.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,M,CLASICO,1.0,0,0
700,1570.5,40.0,150.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,M,CLASICO,1.0,0,0
30000,11050.0,42.0,187.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
5000,1450.33,23.0,66.0,Visa,T.LIMA SUR,LIMA ESTE,M,CLASICO,1.0,0,0
20000,5529.0,47.0,261.0,Visa,T.LINCE,LIMA MODERNA,M,CLASICO,1.0,0,0
1100,3401.0,50.0,100.0,Visa,T.LINCE,LIMA ESTE,F,BAJO VALOR,1.0,0,0
7100,2629.0,43.0,199.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
11900,1864.75,27.0,94.0,Visa,T.LINCE,LIMA NORTE,F,CLASICO,1.0,0,0
2000,919.5,24.0,7.0,Visa,T.LINCE,LIMA CENTRO,M,BAJO VALOR,1.0,0,0
6800,1452.22,25.0,50.0,Visa,T.LINCE,CALLAO,M,BAJO VALOR,1.0,0,0
12000,4421.67,61.0,234.0,Visa,T.LINCE,CALLAO,M,CLASICO,1.0,0,0
12000,893.78,52.0,175.0,Visa,T.LINCE,LIMA NORTE,F,VIP,1.0,0,0
4000,642.0,23.0,45.0,Visa,T.LIMA CENTRO,LIMA NORTE,F,BAJO VALOR,1.0,0,0
5000,3150.0,27.0,94.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,M,CLASICO,1.0,0,0
4000,3416.0,24.0,20.0,Visa,T.LIMA RESIDENCIAL,NORTE,F,CLASICO,0.0,0,0
12000,2331.75,52.0,184.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,M,CLASICO,1.0,0,0
5700,1178.33,22.0,22.0,Visa,T.LIMA SUR,LIMA ESTE,M,CLASICO,1.0,0,0
99500,7977.0,61.0,,Visa,T.LIMA CENTRO,LIMA MODERNA,M,,1.0,0,0
11800,3212.0,43.0,162.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
900,1803.75,46.0,119.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,CLASICO,1.0,0,0
24000,3794.75,31.0,113.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
1000,2783.0,28.0,90.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
21600,5600.56,47.0,211.0,Visa,T.LIMA CENTRO,LIMA MODERNA,M,CLASICO,1.0,0,0
5300,1330.13,26.0,72.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
700,1203.75,32.0,1.0,Visa,T.LIMA SUR,LIMA NORTE,F,BAJO VALOR,1.0,0,0
700,2020.75,58.0,313.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
700,2500.0,41.0,149.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
6300,2185.875,34.0,61.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,F,Micro empresa,1.0,0,0
5200,1320.44,29.0,36.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
7500,926.0,27.0,38.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,BAJO VALOR,1.0,0,0
1000,1658.56,39.0,223.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
13000,2305.56,60.0,245.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,CLASICO,1.0,0,0
3500,3806.5,26.0,56.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,F,CLASICO,1.0,0,0
6100,2000.0,25.0,54.0,Visa,T.LIMA SUR,LIMA MODERNA,M,CLASICO,1.0,0,0
5000,3483.0,29.0,84.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,F,CLASICO,1.0,0,0
5000,5950.0,49.0,,Visa,T.LIMA CENTRO,LIMA MODERNA,M,,1.0,0,0
6000,1540.0,27.0,,Visa,T.LIMA CENTRO,LIMA NORTE,M,,1.0,0,0
3100,558.0,25.0,84.0,Visa,T.LIMA CENTRO,LIMA NORTE,F,BAJO VALOR,1.0,0,0
5300,2228.5,32.0,22.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
6100,662.0,25.0,,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,,1.0,0,0
1500,4581.5,34.0,125.0,Visa,T.LIMA SUR,LIMA SUR,F,Micro empresa,1.0,0,1
12000,5781.0,52.0,214.0,Visa,T.LIMA SUR,LIMA SUR,M,Micro empresa,1.0,0,0
700,750.75,21.0,38.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
700,1151.22,21.0,37.0,Visa,T.LIMA SUR,LIMA SUR,M,BAJO VALOR,1.0,0,0
5000,1258.0,26.0,54.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
1000,1097.67,54.0,21.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,CLASICO,1.0,0,0
2000,3557.78,39.0,206.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
11200,2856.0,37.0,207.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,CLASICO,1.0,0,0
5250,1560.375,57.0,10.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,BAJO VALOR,1.0,0,0
5000,2492.375,43.0,216.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
2000,5197.56,59.0,243.0,Visa,T.CALLAO SAN MIGUEL,LIMA SUR,M,CLASICO,1.0,0,0
3000,5127.0,28.0,58.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,M,CLASICO,1.0,0,0
31000,6279.0,32.0,93.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,CLASICO,1.0,0,0
5000,3990.0,35.0,111.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
15000,4909.67,63.0,251.0,Visa,T.LIMA SUR,LIMA MODERNA,M,VIP,1.0,0,0
12000,9670.0,29.0,107.0,Visa,T.LINCE,LIMA NORTE,F,CLASICO,1.0,0,0
1000,1043.13,26.0,73.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
10800,1644.75,29.0,88.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
2000,45.0,55.0,17.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
70000,1564.0,60.0,435.0,Visa,T.LINCE,LIMA MODERNA,M,VIP,1.0,0,0
1000,1147.56,43.0,243.0,Visa,T.LIMA SUR,LIMA SUR,F,CLASICO,1.0,0,0
1000,1365.11,57.0,203.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
700,1903.875,59.0,249.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
2000,1520.0,52.0,252.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
6300,1319.44,25.0,22.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
2000,1188.125,25.0,,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,,1.0,0,0
800,1147.0,26.0,60.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,M,CLASICO,1.0,0,0
14500,1170.0,61.0,182.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,Micro empresa,1.0,0,0
2900,1610.25,43.0,4.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
2000,1776.75,27.0,10.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,BAJO VALOR,1.0,0,0
12000,3546.0,31.0,37.0,Visa,T.CALLAO SAN MIGUEL,LIMA CENTRO,F,CLASICO,1.0,0,0
12000,13954.33,48.0,137.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
11100,3150.0,53.0,238.0,Visa,T.MIRAFLORES S.BORJA,LIMA SUR,F,CLASICO,1.0,0,0
70000,6997.33,42.0,230.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,VIP,1.0,1,0
3200,2262.125,31.0,,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,M,,1.0,0,0
18000,3723.67,31.0,78.0,Visa,T.MIRAFLORES S.BORJA,LIMA NORTE,F,CLASICO,1.0,0,0
5000,2156.0,45.0,161.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,VIP,1.0,0,0
10000,6526.89,63.0,264.0,Visa,T.LIMA RESIDENCIAL,LIMA CENTRO,M,CLASICO,1.0,0,0
1300,1155.0,42.0,1.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,F,CLASICO,1.0,0,0
700,560.0,28.0,98.0,Visa,T.LIMA RESIDENCIAL,LIMA CENTRO,M,CLASICO,1.0,0,0
30000,3700.0,45.0,273.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,M,CLASICO,1.0,0,0
2000,,,,Visa,T.LIMA RESIDENCIAL,,,,,0,0
7800,3150.0,51.0,174.0,Visa,T.LIMA RESIDENCIAL,LIMA ESTE,F,CLASICO,1.0,0,0
700,1827.11,38.0,63.0,Visa,T.LIMA RESIDENCIAL,LIMA ESTE,M,CLASICO,1.0,0,0
8000,4225.0,47.0,215.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,CLASICO,1.0,0,0
1000,1090.0,26.0,6.0,Visa,T.MIRAFLORES S.BORJA,LIMA SUR,F,BAJO VALOR,1.0,0,0
19500,1273.0,54.0,176.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
2000,1050.0,34.0,104.0,Visa,T.MIRAFLORES S.BORJA,NORTE,F,CLASICO,0.0,0,0
12000,6716.0,36.0,,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,,1.0,0,0
12000,1700.0,34.0,138.0,Visa,T.MIRAFLORES S.BORJA,ORIENTE,F,CLASICO,0.0,0,0
12000,2818.0,29.0,,Visa,T.LINCE,LIMA CENTRO,F,,1.0,0,0
2000,3891.0,33.0,87.0,Visa,T.LINCE,LIMA CENTRO,M,CLASICO,1.0,0,0
5800,1321.0,25.0,28.0,Visa,T.LINCE,LIMA NORTE,M,CLASICO,1.0,0,0
12000,13041.33,37.0,125.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,VIP,1.0,0,0
2000,2100.0,27.0,85.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
12000,1497.67,40.0,108.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
15500,4964.0,31.0,,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,,1.0,0,0
6000,3019.89,25.0,36.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,F,CLASICO,1.0,0,0
4300,32.0,28.0,105.0,Visa,T.LIMA CENTRO,LIMA NORTE,F,BAJO VALOR,1.0,0,0
1000,2327.875,40.0,57.0,Visa,T.LIMA CENTRO,LIMA MODERNA,M,CLASICO,1.0,0,0
700,2178.75,44.0,32.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
750,2032.0,30.0,71.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
700,1610.0,53.0,1.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
3000,164.0,32.0,71.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
1500,1337.5,38.0,81.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,F,Micro empresa,1.0,0,0
700,2680.5,31.0,1.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
1500,1456.17,21.0,35.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
2000,2228.67,26.0,51.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
8900,2710.0,28.0,63.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
4000,1727.67,23.0,34.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,CLASICO,1.0,0,0
10000,6524.0,35.0,249.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,3258.0,28.0,13.0,Visa,T.LIMA RESIDENCIAL,NORTE,M,Micro empresa,0.0,0,0
12000,1461.0,62.0,,Visa,T.LIMA RESIDENCIAL,LIMA CENTRO,M,,1.0,0,0
1400,656.0,49.0,15.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
5000,2550.0,36.0,24.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,Micro empresa,1.0,0,0
7100,1385.78,62.0,238.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
8000,2660.0,28.0,85.0,Visa,T.SUR,SIERRA CENTRAL,F,CLASICO,0.0,0,0
9500,1600.0,51.0,163.0,Visa,T.SUR,SIERRA CENTRAL,F,CLASICO,0.0,0,0
5100,840.0,50.0,1.0,Visa,T.SUR,SIERRA CENTRAL,F,Micro empresa,0.0,0,0
21500,4484.11,33.0,89.0,Visa,T.SUR,SIERRA CENTRAL,M,CLASICO,0.0,0,0
7000,1803.75,55.0,35.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
800,1041.5,22.0,14.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,F,BAJO VALOR,1.0,0,0
1800,1890.25,49.0,41.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
30000,17588.0,47.0,151.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,VIP,1.0,0,0
25000,5655.0,50.0,129.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,M,VIP,1.0,0,0
8900,525.0,49.0,13.0,Visa,T.LINCE,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
1000,2156.0,50.0,220.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
1000,1503.0,29.0,98.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,M,CLASICO,1.0,0,0
9900,2955.0,29.0,,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,,1.0,0,0
6000,2022.0,36.0,112.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,M,CLASICO,1.0,0,0
10000,3640.0,36.0,115.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,CLASICO,1.0,0,0
5500,1400.0,26.0,42.0,Visa,T.LINCE,LIMA ESTE,M,CLASICO,1.0,0,0
1800,1699.0,34.0,8.0,Visa,T.LINCE,CENTRO,M,BAJO VALOR,0.0,0,0
4000,1662.22,53.0,182.0,Visa,T.LINCE,LIMA CENTRO,M,CLASICO,1.0,0,0
25000,2125.0,52.0,82.0,Visa,T.LIMA CENTRO,LIMA ESTE,F,VIP,1.0,0,0
2000,,,18.0,Visa,T.LIMA CENTRO,,,BAJO VALOR,,0,0
1000,2020.67,30.0,91.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
16500,,,10.0,Visa,T.LINCE,,,BAJO VALOR,,0,0
3000,3260.56,39.0,165.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
28500,2078.0,44.0,148.0,Visa,T.LINCE,NORTE,F,CLASICO,0.0,0,0
6900,2594.875,42.0,187.0,Visa,T.LINCE,LIMA MODERNA,M,CLASICO,1.0,0,0
5000,6303.0,42.0,6.0,Visa,T.LINCE,LIMA MODERNA,M,VIP,1.0,0,0
2000,2100.0,35.0,180.0,Visa,T.LINCE,LIMA MODERNA,F,Micro empresa,1.0,0,0
12000,1019.0,38.0,,Visa,T.LINCE,LIMA MODERNA,M,,1.0,0,0
3000,4443.0,33.0,6.0,Visa,T.LINCE,NORTE,F,BAJO VALOR,0.0,0,0
9000,5870.78,34.0,40.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
1500,888.0,54.0,1.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
700,,,5.0,Visa,T.LINCE,,,BAJO VALOR,,0,0
700,2085.875,62.0,186.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
4100,1780.56,51.0,117.0,Visa,T.LINCE,LIMA NORTE,M,CLASICO,1.0,0,0
700,1840.5,55.0,245.0,Visa,T.SUR,SUR,M,Micro empresa,0.0,0,0
48000,8818.0,40.0,215.0,Visa,T.SUR,SUR,M,VIP,0.0,0,0
4500,,37.0,2.0,Visa,T.SUR,SUR,F,BAJO VALOR,0.0,0,0
1000,,39.0,201.0,Visa,T.LINCE,LIMA SUR,F,BAJO VALOR,1.0,0,0
700,1400.0,48.0,160.0,Visa,T.LINCE,LIMA MODERNA,M,CLASICO,1.0,0,0
3500,678.0,73.0,240.0,Visa,T.LINCE,LIMA CENTRO,F,CLASICO,1.0,0,0
18000,10660.0,35.0,121.0,Visa,T.LINCE,LIMA MODERNA,M,VIP,1.0,0,0
1000,3244.67,32.0,101.0,Visa,T.LINCE,LIMA SUR,M,CLASICO,1.0,0,0
5000,3316.89,46.0,97.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
8700,560.0,25.0,86.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
15000,4000.0,57.0,221.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,VIP,1.0,0,0
6700,1943.0,49.0,13.0,Visa,T.SURCO LA MOLINA,LIMA SUR,F,BAJO VALOR,1.0,0,0
5500,5965.0,27.0,6.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
52000,11200.0,31.0,134.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,VIP,1.0,0,0
46000,7711.0,49.0,148.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,VIP,1.0,0,0
10800,2468.5,29.0,14.0,Visa,T.SURCO LA MOLINA,CENTRO,M,CLASICO,0.0,0,0
1000,864.25,22.0,19.0,Visa,T.LINCE,CALLAO,M,BAJO VALOR,1.0,0,0
10000,7650.0,65.0,205.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
7000,1017.0,31.0,7.0,Visa,T.MIRAFLORES S.BORJA,CENTRO,M,BAJO VALOR,0.0,0,0
2000,,,1.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,F,BAJO VALOR,1.0,0,0
13500,,,11.0,Visa,T.SURCO LA MOLINA,,,BAJO VALOR,,0,0
9800,1245.0,49.0,1.0,Visa,T.LINCE,LIMA MODERNA,F,CLASICO,1.0,0,0
12500,2478.0,25.0,59.0,Visa,T.LINCE,CALLAO,M,CLASICO,1.0,0,0
1000,544.0,21.0,22.0,Visa,S.C.RECURSOS HUMANOS,CALLAO,F,BAJO VALOR,1.0,0,0
